ID,OrderID,OrderDate,Region,Customer,Category,Product,Quantity,UnitPrice,Sales
695,ORD00695,2024-02-09,East,Customer_323,Furniture,Desk,4,688,2752
696,ORD00696,2023-08-11,North,Customer_267,Electronics,Monitor,8,582,4656
697,ORD00697,2024-09-09,East,Customer_312,Office Supplies,Notebook,2,801,1602
698,ORD00698,2023-11-07,North,Customer_226,Electronics,Laptop,8,215,1720
699,ORD00699,2023-09-11,North,Customer_48,Electronics,Keyboard,2,507,1014
700,ORD00700,2023-12-08,East,Customer_65,Furniture,Desk,5,875,4375
701,ORD00701,2024-11-08,South,Customer_444,Electronics,Printer,5,337,1685
702,ORD00702,2024-10-16,West,Customer_497,Furniture,Desk,7,443,3101
703,ORD00703,2024-06-15,South,Customer_304,Furniture,Chair,9,990,8910
704,ORD00704,2024-06-17,North,Customer_172,Furniture,Cupboard,10,675,6750
705,ORD00705,2023-12-25,East,Customer_416,Electronics,Monitor,5,630,3150
706,ORD00706,2023-07-29,North,Customer_462,Furniture,Table,5,664,3320
707,ORD00707,2024-06-14,North,Customer_84,Office Supplies,Paper Pack,5,489,2445
708,ORD00708,2023-08-25,South,Customer_390,Electronics,Monitor,9,480,4320
709,ORD00709,2023-10-20,East,Customer_367,Office Supplies,Paper Pack,9,146,1314
710,ORD00710,2023-08-03,North,Customer_320,Office Supplies,Stapler,6,769,4614
711,ORD00711,2024-02-27,South,Customer_191,Furniture,Table,8,212,1696
712,ORD00712,2024-05-23,East,Customer_21,Electronics,Laptop,8,829,6632
713,ORD00713,2023-06-30,West,Customer_481,Office Supplies,Pen,4,727,2908
714,ORD00714,2023-08-24,North,Customer_94,Electronics,Printer,3,702,2106
715,ORD00715,2023-10-04,North,Customer_84,Furniture,Chair,2,938,1876
716,ORD00716,2024-01-06,East,Customer_497,Electronics,Laptop,8,14,112
717,ORD00717,2024-04-26,North,Customer_307,Furniture,Chair,3,829,2487
718,ORD00718,2024-01-12,West,Customer_438,Office Supplies,Notebook,9,30,270
719,ORD00719,2023-11-06,East,Customer_479,Furniture,Chair,2,633,1266
720,ORD00720,2023-08-08,West,Customer_208,Office Supplies,Stapler,4,673,2692
721,ORD00721,2023-12-15,East,Customer_172,Office Supplies,Paper Pack,9,238,2142
722,ORD00722,2024-07-28,South,Customer_178,Office Supplies,Paper Pack,7,297,2079
723,ORD00723,2024-04-03,South,Customer_179,Electronics,Printer,10,732,7320
724,ORD00724,2024-01-31,East,Customer_222,Furniture,Cupboard,5,838,4190
725,ORD00725,2024-12-08,South,Customer_251,Furniture,Desk,1,576,576
726,ORD00726,2023-05-03,South,Customer_452,Electronics,Printer,6,763,4578
727,ORD00727,2024-12-04,East,Customer_206,Electronics,Mouse,1,92,92
728,ORD00728,2023-08-12,North,Customer_290,Electronics,Printer,9,640,5760
729,ORD00729,2024-12-13,West,Customer_73,Office Supplies,Stapler,5,466,2330
730,ORD00730,2024-09-25,North,Customer_331,Electronics,Mouse,3,333,999
731,ORD00731,2023-07-22,North,Customer_67,Electronics,Printer,3,754,2262
732,ORD00732,2023-04-03,West,Customer_192,Furniture,Desk,2,526,1052
733,ORD00733,2024-01-03,South,Customer_34,Furniture,Table,10,63,630
734,ORD00734,2023-05-02,East,Customer_438,Electronics,Printer,1,112,112
735,ORD00735,2024-03-08,North,Customer_12,Furniture,Chair,2,594,1188
736,ORD00736,2023-11-26,South,Customer_381,Office Supplies,Stapler,3,500,1500
737,ORD00737,2023-02-19,South,Customer_324,Electronics,Laptop,3,408,1224
738,ORD00738,2023-08-07,North,Customer_136,Furniture,Table,2,723,1446
739,ORD00739,2024-08-23,South,Customer_418,Furniture,Cupboard,7,835,5845
740,ORD00740,2024-02-08,East,Customer_46,Electronics,Printer,10,468,4680
741,ORD00741,2024-10-07,West,Customer_324,Furniture,Cupboard,5,284,1420
742,ORD00742,2024-10-06,East,Customer_326,Office Supplies,Pen,2,376,752
743,ORD00743,2024-06-09,East,Customer_222,Furniture,Desk,6,441,2646
744,ORD00744,2024-07-18,South,Customer_448,Electronics,Keyboard,7,794,5558
745,ORD00745,2024-10-27,South,Customer_117,Electronics,Mouse,8,596,4768
746,ORD00746,2024-01-14,South,Customer_247,Office Supplies,Notebook,6,98,588
747,ORD00747,2024-12-08,East,Customer_369,Office Supplies,Pen,5,702,3510
748,ORD00748,2024-11-11,South,Customer_173,Electronics,Monitor,1,796,796
749,ORD00749,2023-07-23,North,Customer_42,Electronics,Laptop,2,639,1278
750,ORD00750,2023-12-13,East,Customer_428,Furniture,Cupboard,7,885,6195
751,ORD00751,2024-08-26,North,Customer_252,Office Supplies,Pen,9,195,1755
752,ORD00752,2024-08-13,North,Customer_431,Furniture,Desk,4,742,2968
753,ORD00753,2023-06-18,West,Customer_429,Office Supplies,Notebook,2,75,150
754,ORD00754,2024-11-10,East,Customer_211,Electronics,Printer,3,17,51
755,ORD00755,2023-09-26,East,Customer_100,Furniture,Chair,8,856,6848
756,ORD00756,2023-11-22,South,Customer_28,Electronics,Laptop,5,188,940
757,ORD00757,2024-05-12,West,Customer_87,Electronics,Keyboard,3,56,168
758,ORD00758,2023-05-29,West,Customer_214,Office Supplies,Stapler,1,532,532
759,ORD00759,2024-07-27,East,Customer_310,Office Supplies,Paper Pack,10,696,6960
760,ORD00760,2023-10-03,West,Customer_365,Office Supplies,Pen,10,399,3990
761,ORD00761,2023-11-04,West,Customer_14,Office Supplies,Notebook,5,145,725
762,ORD00762,2024-12-23,South,Customer_65,Electronics,Laptop,1,234,234
763,ORD00763,2024-03-13,West,Customer_435,Furniture,Cupboard,4,308,1232
764,ORD00764,2023-04-17,East,Customer_68,Furniture,Chair,5,858,4290
765,ORD00765,2023-06-17,West,Customer_195,Furniture,Cupboard,2,920,1840
766,ORD00766,2024-01-04,South,Customer_270,Office Supplies,Stapler,5,303,1515
767,ORD00767,2024-09-23,West,Customer_192,Furniture,Desk,5,397,1985
768,ORD00768,2023-12-26,North,Customer_434,Furniture,Chair,10,141,1410
769,ORD00769,2024-02-12,South,Customer_462,Furniture,Table,9,50,450
770,ORD00770,2023-09-29,East,Customer_231,Furniture,Chair,9,253,2277
771,ORD00771,2024-12-30,East,Customer_124,Electronics,Monitor,9,524,4716
772,ORD00772,2023-10-28,East,Customer_57,Electronics,Monitor,3,215,645
773,ORD00773,2024-08-06,North,Customer_236,Furniture,Table,8,236,1888
774,ORD00774,2024-11-28,South,Customer_212,Office Supplies,Pen,8,782,6256
775,ORD00775,2024-01-26,North,Customer_208,Electronics,Keyboard,2,834,1668
776,ORD00776,2024-03-04,South,Customer_170,Electronics,Laptop,6,25,150
777,ORD00777,2024-05-29,East,Customer_1,Office Supplies,Pen,7,332,2324
778,ORD00778,2023-06-02,East,Customer_255,Office Supplies,Stapler,1,56,56
779,ORD00779,2023-01-28,East,Customer_397,Furniture,Desk,1,796,796
780,ORD00780,2023-11-29,North,Customer_338,Furniture,Cupboard,4,985,3940
781,ORD00781,2024-01-25,South,Customer_333,Office Supplies,Paper Pack,6,423,2538
782,ORD00782,2024-07-17,West,Customer_6,Office Supplies,Pen,5,651,3255
783,ORD00783,2024-08-16,North,Customer_308,Electronics,Printer,6,349,2094
784,ORD00784,2023-07-31,North,Customer_133,Office Supplies,Paper Pack,6,317,1902
785,ORD00785,2024-02-08,West,Customer_356,Electronics,Printer,9,127,1143
786,ORD00786,2023-09-01,North,Customer_221,Electronics,Mouse,3,612,1836
787,ORD00787,2024-02-26,East,Customer_331,Electronics,Laptop,7,855,5985
788,ORD00788,2024-11-22,West,Customer_194,Electronics,Printer,4,959,3836
789,ORD00789,2024-01-06,West,Customer_121,Electronics,Mouse,3,239,717
790,ORD00790,2023-10-10,South,Customer_148,Furniture,Cupboard,10,168,1680
791,ORD00791,2023-01-25,South,Customer_358,Electronics,Printer,10,447,4470
792,ORD00792,2023-12-30,East,Customer_147,Furniture,Cupboard,6,384,2304
793,ORD00793,2024-08-27,North,Customer_33,Electronics,Printer,8,847,6776
794,ORD00794,2023-04-30,North,Customer_137,Office Supplies,Notebook,7,875,6125
795,ORD00795,2023-02-18,North,Customer_259,Furniture,Chair,2,980,1960
796,ORD00796,2023-07-18,South,Customer_55,Electronics,Keyboard,9,481,4329
797,ORD00797,2024-03-14,East,Customer_247,Electronics,Printer,7,388,2716
798,ORD00798,2024-06-29,West,Customer_7,Electronics,Laptop,8,324,2592
799,ORD00799,2024-08-14,East,Customer_63,Office Supplies,Paper Pack,1,754,754
800,ORD00800,2023-06-19,West,Customer_83,Office Supplies,Pen,7,484,3388
801,ORD00801,2024-01-01,East,Customer_297,Office Supplies,Notebook,5,97,485
802,ORD00802,2023-04-14,East,Customer_388,Electronics,Keyboard,5,864,4320
803,ORD00803,2023-06-29,East,Customer_355,Electronics,Mouse,10,915,9150
804,ORD00804,2023-05-17,West,Customer_491,Office Supplies,Pen,2,351,702
805,ORD00805,2023-08-07,South,Customer_442,Furniture,Chair,7,690,4830
806,ORD00806,2024-02-11,North,Customer_324,Furniture,Desk,1,387,387
807,ORD00807,2024-11-08,East,Customer_485,Office Supplies,Stapler,3,744,2232
808,ORD00808,2023-01-02,West,Customer_136,Office Supplies,Pen,9,236,2124
809,ORD00809,2023-10-21,South,Customer_314,Electronics,Laptop,7,501,3507
810,ORD00810,2024-06-15,South,Customer_10,Electronics,Printer,8,338,2704
811,ORD00811,2023-05-27,South,Customer_451,Office Supplies,Notebook,10,477,4770
812,ORD00812,2023-02-24,East,Customer_186,Electronics,Monitor,5,215,1075
813,ORD00813,2024-08-21,West,Customer_108,Electronics,Mouse,8,331,2648
814,ORD00814,2023-11-04,West,Customer_93,Furniture,Table,3,49,147
815,ORD00815,2024-09-28,South,Customer_382,Electronics,Mouse,6,218,1308
816,ORD00816,2023-02-22,East,Customer_451,Furniture,Desk,5,851,4255
817,ORD00817,2023-03-17,West,Customer_294,Electronics,Mouse,2,53,106
818,ORD00818,2024-10-26,South,Customer_177,Office Supplies,Paper Pack,1,836,836
819,ORD00819,2024-07-20,North,Customer_421,Furniture,Desk,10,619,6190
820,ORD00820,2023-10-22,South,Customer_280,Furniture,Chair,7,581,4067
821,ORD00821,2023-10-25,East,Customer_22,Furniture,Chair,3,531,1593
822,ORD00822,2024-11-13,East,Customer_488,Electronics,Laptop,5,996,4980
823,ORD00823,2024-08-22,North,Customer_356,Electronics,Monitor,4,478,1912
824,ORD00824,2024-11-16,North,Customer_353,Electronics,Laptop,10,594,5940
825,ORD00825,2024-03-24,North,Customer_310,Office Supplies,Notebook,9,299,2691
826,ORD00826,2023-10-09,South,Customer_148,Furniture,Table,10,277,2770
827,ORD00827,2024-09-08,South,Customer_499,Electronics,Mouse,3,593,1779
828,ORD00828,2023-10-01,North,Customer_82,Electronics,Keyboard,7,456,3192
829,ORD00829,2024-04-12,West,Customer_16,Furniture,Chair,6,87,522
830,ORD00830,2023-08-04,South,Customer_418,Furniture,Cupboard,5,397,1985
831,ORD00831,2024-11-07,South,Customer_423,Furniture,Chair,7,920,6440
832,ORD00832,2024-08-16,North,Customer_2,Office Supplies,Paper Pack,1,610,610
833,ORD00833,2024-04-11,West,Customer_194,Office Supplies,Notebook,6,307,1842
834,ORD00834,2024-01-15,South,Customer_405,Furniture,Chair,7,32,224
835,ORD00835,2023-10-26,South,Customer_12,Electronics,Printer,5,666,3330
836,ORD00836,2023-03-22,South,Customer_227,Electronics,Monitor,6,235,1410
837,ORD00837,2024-06-18,East,Customer_488,Electronics,Keyboard,9,975,8775
838,ORD00838,2023-06-16,North,Customer_362,Office Supplies,Paper Pack,10,169,1690
839,ORD00839,2024-12-07,East,Customer_219,Electronics,Printer,10,111,1110
840,ORD00840,2023-12-29,West,Customer_422,Furniture,Cupboard,8,989,7912
841,ORD00841,2024-06-22,North,Customer_2,Office Supplies,Stapler,10,175,1750
842,ORD00842,2023-04-06,South,Customer_423,Electronics,Printer,3,944,2832
843,ORD00843,2024-02-05,West,Customer_93,Electronics,Keyboard,7,103,721
844,ORD00844,2023-12-23,West,Customer_369,Furniture,Table,9,106,954
845,ORD00845,2023-02-02,East,Customer_161,Electronics,Printer,10,347,3470
846,ORD00846,2023-11-27,West,Customer_466,Office Supplies,Pen,2,726,1452
847,ORD00847,2023-10-10,West,Customer_172,Office Supplies,Stapler,5,420,2100
848,ORD00848,2024-01-13,South,Customer_444,Furniture,Chair,8,451,3608
849,ORD00849,2024-02-18,South,Customer_431,Electronics,Laptop,2,669,1338
850,ORD00850,2024-04-29,East,Customer_318,Furniture,Cupboard,9,285,2565
851,ORD00851,2023-09-22,South,Customer_406,Electronics,Laptop,2,396,792
852,ORD00852,2023-12-19,North,Customer_450,Electronics,Printer,5,177,885
853,ORD00853,2024-04-22,South,Customer_460,Electronics,Keyboard,10,949,9490
854,ORD00854,2024-11-25,East,Customer_425,Office Supplies,Paper Pack,6,533,3198
855,ORD00855,2024-07-09,North,Customer_81,Furniture,Cupboard,7,116,812
856,ORD00856,2024-08-05,South,Customer_266,Furniture,Chair,1,656,656
857,ORD00857,2024-05-07,North,Customer_184,Furniture,Chair,3,244,732
858,ORD00858,2024-08-30,East,Customer_55,Electronics,Printer,3,613,1839
859,ORD00859,2023-05-22,West,Customer_459,Electronics,Laptop,10,647,6470
860,ORD00860,2024-03-08,North,Customer_208,Office Supplies,Stapler,10,355,3550
861,ORD00861,2023-11-01,North,Customer_425,Furniture,Chair,7,937,6559
862,ORD00862,2024-06-26,North,Customer_85,Furniture,Table,8,772,6176
863,ORD00863,2023-12-23,East,Customer_6,Furniture,Table,1,507,507
864,ORD00864,2024-09-07,North,Customer_51,Furniture,Cupboard,1,805,805
865,ORD00865,2023-01-20,South,Customer_472,Electronics,Printer,3,48,144
866,ORD00866,2023-03-07,East,Customer_469,Office Supplies,Pen,3,973,2919
867,ORD00867,2023-03-07,South,Customer_47,Furniture,Chair,9,848,7632
868,ORD00868,2023-10-07,South,Customer_449,Electronics,Keyboard,4,992,3968
869,ORD00869,2023-07-23,West,Customer_464,Furniture,Table,9,173,1557
870,ORD00870,2023-09-14,South,Customer_215,Electronics,Laptop,10,330,3300
871,ORD00871,2023-02-10,North,Customer_2,Electronics,Keyboard,5,552,2760
872,ORD00872,2024-12-15,East,Customer_42,Office Supplies,Stapler,6,412,2472
873,ORD00873,2023-01-03,West,Customer_25,Furniture,Desk,2,804,1608
874,ORD00874,2024-01-04,West,Customer_46,Electronics,Keyboard,1,540,540
875,ORD00875,2023-04-19,North,Customer_143,Electronics,Mouse,10,785,7850
876,ORD00876,2024-03-03,East,Customer_331,Furniture,Desk,1,63,63
877,ORD00877,2023-07-12,East,Customer_303,Office Supplies,Stapler,9,204,1836
878,ORD00878,2023-09-25,South,Customer_432,Electronics,Keyboard,4,237,948
879,ORD00879,2023-05-04,East,Customer_481,Furniture,Desk,1,697,697
880,ORD00880,2023-09-29,South,Customer_364,Electronics,Monitor,4,676,2704
881,ORD00881,2023-03-22,West,Customer_286,Electronics,Keyboard,3,307,921
882,ORD00882,2023-01-27,South,Customer_395,Office Supplies,Stapler,6,542,3252
883,ORD00883,2024-09-17,South,Customer_252,Furniture,Desk,5,109,545
884,ORD00884,2023-04-04,West,Customer_127,Furniture,Desk,10,326,3260
885,ORD00885,2024-10-27,North,Customer_114,Electronics,Laptop,1,618,618
886,ORD00886,2023-09-14,North,Customer_473,Furniture,Desk,5,15,75
887,ORD00887,2023-07-29,North,Customer_13,Office Supplies,Pen,8,686,5488
888,ORD00888,2024-08-18,West,Customer_31,Office Supplies,Notebook,2,192,384
889,ORD00889,2024-04-02,South,Customer_400,Office Supplies,Stapler,2,670,1340
890,ORD00890,2024-09-07,South,Customer_239,Furniture,Table,6,632,3792
891,ORD00891,2024-12-08,West,Customer_46,Office Supplies,Paper Pack,5,894,4470
892,ORD00892,2023-10-09,North,Customer_137,Furniture,Desk,3,710,2130
893,ORD00893,2024-05-26,South,Customer_264,Furniture,Desk,2,795,1590
894,ORD00894,2024-12-15,West,Customer_52,Furniture,Cupboard,4,875,3500
895,ORD00895,2024-04-22,South,Customer_23,Electronics,Laptop,1,91,91
896,ORD00896,2024-08-06,East,Customer_411,Electronics,Keyboard,6,776,4656
897,ORD00897,2023-01-30,West,Customer_439,Furniture,Desk,7,607,4249
898,ORD00898,2023-12-01,West,Customer_17,Office Supplies,Notebook,2,564,1128
899,ORD00899,2024-08-13,North,Customer_123,Office Supplies,Stapler,4,833,3332
900,ORD00900,2024-12-14,East,Customer_225,Office Supplies,Pen,10,847,8470
901,ORD00901,2023-08-09,West,Customer_129,Furniture,Table,9,21,189
902,ORD00902,2024-07-11,West,Customer_99,Office Supplies,Notebook,8,739,5912
903,ORD00903,2024-11-02,North,Customer_387,Electronics,Mouse,4,43,172
904,ORD00904,2024-10-03,South,Customer_458,Office Supplies,Stapler,6,731,4386
905,ORD00905,2024-06-14,East,Customer_397,Furniture,Cupboard,7,158,1106
906,ORD00906,2024-09-02,North,Customer_223,Office Supplies,Pen,9,679,6111
907,ORD00907,2023-07-10,North,Customer_327,Electronics,Keyboard,6,206,1236
908,ORD00908,2024-05-20,East,Customer_421,Office Supplies,Stapler,6,317,1902
909,ORD00909,2024-09-22,East,Customer_66,Office Supplies,Pen,6,163,978
910,ORD00910,2024-04-10,East,Customer_428,Electronics,Mouse,7,867,6069
911,ORD00911,2024-03-09,South,Customer_306,Furniture,Chair,9,526,4734
912,ORD00912,2024-03-27,North,Customer_190,Electronics,Printer,3,483,1449
913,ORD00913,2024-10-03,West,Customer_465,Furniture,Chair,6,825,4950
914,ORD00914,2023-05-28,South,Customer_183,Electronics,Monitor,2,752,1504
915,ORD00915,2023-01-07,South,Customer_255,Office Supplies,Notebook,5,845,4225
916,ORD00916,2023-05-17,South,Customer_53,Office Supplies,Notebook,1,534,534
917,ORD00917,2024-01-02,South,Customer_88,Office Supplies,Notebook,8,591,4728
918,ORD00918,2023-04-18,South,Customer_395,Furniture,Table,2,193,386
919,ORD00919,2023-09-09,South,Customer_213,Office Supplies,Paper Pack,9,864,7776
920,ORD00920,2023-05-24,South,Customer_40,Electronics,Laptop,2,682,1364
921,ORD00921,2024-04-07,West,Customer_280,Office Supplies,Pen,5,251,1255
922,ORD00922,2023-06-15,North,Customer_269,Office Supplies,Stapler,4,274,1096
923,ORD00923,2023-12-19,East,Customer_319,Furniture,Chair,1,303,303
924,ORD00924,2023-03-07,West,Customer_302,Furniture,Chair,2,304,608
925,ORD00925,2024-09-14,North,Customer_125,Furniture,Cupboard,8,733,5864
926,ORD00926,2024-02-22,West,Customer_306,Furniture,Cupboard,1,290,290
927,ORD00927,2024-09-17,East,Customer_499,Office Supplies,Stapler,4,951,3804
928,ORD00928,2024-10-26,South,Customer_195,Furniture,Chair,2,310,620
929,ORD00929,2023-01-01,South,Customer_113,Electronics,Monitor,1,145,145
930,ORD00930,2023-02-17,North,Customer_121,Office Supplies,Pen,6,959,5754
931,ORD00931,2024-12-04,South,Customer_352,Office Supplies,Pen,4,364,1456
932,ORD00932,2024-07-15,North,Customer_158,Electronics,Keyboard,6,654,3924
933,ORD00933,2023-07-08,North,Customer_73,Office Supplies,Stapler,9,961,8649
934,ORD00934,2024-12-19,South,Customer_14,Office Supplies,Stapler,2,261,522
935,ORD00935,2024-09-30,East,Customer_226,Office Supplies,Notebook,8,162,1296
936,ORD00936,2023-05-15,West,Customer_333,Office Supplies,Paper Pack,4,480,1920
937,ORD00937,2024-06-11,East,Customer_169,Electronics,Keyboard,4,403,1612
938,ORD00938,2024-03-04,South,Customer_124,Office Supplies,Stapler,8,152,1216
939,ORD00939,2023-06-18,East,Customer_69,Electronics,Laptop,3,597,1791
940,ORD00940,2023-08-11,West,Customer_233,Furniture,Cupboard,8,993,7944
941,ORD00941,2024-08-26,North,Customer_327,Furniture,Desk,9,300,2700
942,ORD00942,2023-02-23,North,Customer_149,Office Supplies,Pen,7,447,3129
943,ORD00943,2023-09-19,East,Customer_324,Office Supplies,Paper Pack,2,214,428
944,ORD00944,2024-10-24,South,Customer_463,Office Supplies,Pen,1,333,333
945,ORD00945,2024-06-08,West,Customer_498,Electronics,Laptop,3,20,60
946,ORD00946,2024-04-07,South,Customer_312,Electronics,Printer,5,581,2905
947,ORD00947,2023-08-17,South,Customer_198,Furniture,Table,4,76,304
948,ORD00948,2024-01-10,North,Customer_356,Office Supplies,Stapler,6,330,1980
949,ORD00949,2023-07-24,North,Customer_181,Electronics,Laptop,7,81,567
950,ORD00950,2023-04-15,West,Customer_89,Office Supplies,Paper Pack,2,904,1808
951,ORD00951,2024-03-31,South,Customer_21,Furniture,Cupboard,3,192,576
952,ORD00952,2024-11-08,South,Customer_358,Office Supplies,Pen,6,242,1452
953,ORD00953,2023-08-03,South,Customer_292,Office Supplies,Pen,1,646,646
954,ORD00954,2023-04-15,West,Customer_428,Electronics,Monitor,10,931,9310
955,ORD00955,2023-10-01,West,Customer_47,Office Supplies,Notebook,6,716,4296
956,ORD00956,2023-05-28,East,Customer_476,Office Supplies,Pen,9,608,5472
957,ORD00957,2024-04-19,North,Customer_138,Furniture,Desk,4,498,1992
958,ORD00958,2024-04-19,East,Customer_201,Electronics,Laptop,8,349,2792
959,ORD00959,2024-10-23,North,Customer_9,Office Supplies,Paper Pack,9,417,3753
960,ORD00960,2024-08-08,South,Customer_444,Office Supplies,Notebook,10,588,5880
961,ORD00961,2023-10-13,North,Customer_342,Furniture,Desk,8,165,1320
962,ORD00962,2023-04-20,South,Customer_338,Electronics,Monitor,10,417,4170
963,ORD00963,2024-12-01,North,Customer_425,Furniture,Table,3,910,2730
964,ORD00964,2024-05-18,East,Customer_71,Furniture,Table,3,14,42
965,ORD00965,2023-10-24,East,Customer_479,Electronics,Printer,8,249,1992
966,ORD00966,2024-06-07,West,Customer_184,Office Supplies,Notebook,9,288,2592
967,ORD00967,2023-02-10,South,Customer_419,Office Supplies,Pen,5,973,4865
968,ORD00968,2024-10-07,South,Customer_38,Office Supplies,Paper Pack,8,932,7456
969,ORD00969,2023-04-03,West,Customer_298,Furniture,Desk,6,68,408
970,ORD00970,2023-08-12,East,Customer_198,Electronics,Monitor,5,255,1275
971,ORD00971,2024-01-29,East,Customer_53,Electronics,Keyboard,9,338,3042
972,ORD00972,2024-03-11,West,Customer_450,Furniture,Chair,10,586,5860
973,ORD00973,2024-09-16,East,Customer_53,Electronics,Laptop,9,471,4239
974,ORD00974,2024-11-28,North,Customer_210,Office Supplies,Stapler,9,674,6066
975,ORD00975,2023-06-04,North,Customer_202,Office Supplies,Paper Pack,10,600,6000
976,ORD00976,2024-09-30,West,Customer_286,Furniture,Table,10,126,1260
977,ORD00977,2024-01-26,North,Customer_161,Office Supplies,Paper Pack,7,499,3493
978,ORD00978,2024-07-19,South,Customer_50,Electronics,Keyboard,1,262,262
979,ORD00979,2024-07-24,West,Customer_22,Electronics,Keyboard,10,399,3990
980,ORD00980,2024-10-04,North,Customer_239,Electronics,Monitor,8,724,5792
981,ORD00981,2024-08-09,North,Customer_164,Furniture,Table,3,345,1035
982,ORD00982,2023-04-17,North,Customer_490,Electronics,Printer,8,140,1120
983,ORD00983,2024-09-25,North,Customer_309,Electronics,Mouse,8,786,6288
984,ORD00984,2024-02-09,West,Customer_230,Furniture,Cupboard,3,697,2091
985,ORD00985,2023-09-15,West,Customer_236,Electronics,Monitor,4,697,2788
986,ORD00986,2023-04-14,North,Customer_168,Electronics,Keyboard,9,657,5913
987,ORD00987,2024-02-22,West,Customer_22,Electronics,Mouse,5,584,2920
988,ORD00988,2023-07-01,North,Customer_493,Furniture,Table,9,816,7344
989,ORD00989,2023-06-12,East,Customer_361,Electronics,Laptop,2,19,38
990,ORD00990,2023-12-25,East,Customer_124,Office Supplies,Paper Pack,9,604,5436
991,ORD00991,2024-02-27,West,Customer_132,Office Supplies,Paper Pack,4,34,136
992,ORD00992,2024-12-29,North,Customer_343,Furniture,Chair,1,429,429
993,ORD00993,2024-12-18,South,Customer_481,Electronics,Printer,10,808,8080
994,ORD00994,2023-05-17,West,Customer_481,Electronics,Mouse,8,244,1952
995,ORD00995,2024-06-14,East,Customer_315,Electronics,Printer,3,129,387
996,ORD00996,2024-05-04,South,Customer_410,Electronics,Keyboard,7,879,6153
997,ORD00997,2024-10-12,East,Customer_203,Furniture,Chair,6,948,5688
998,ORD00998,2024-05-24,North,Customer_31,Electronics,Monitor,10,669,6690
999,ORD00999,2024-07-23,West,Customer_128,Furniture,Table,7,662,4634
1000,ORD01000,2024-04-10,North,Customer_230,Electronics,Printer,7,646,4522
1001,ORD01001,2024-03-31,West,Customer_247,Furniture,Cupboard,4,217,868
1002,ORD01002,2023-07-20,West,Customer_255,Electronics,Printer,1,502,502
1003,ORD01003,2024-08-04,South,Customer_250,Electronics,Keyboard,3,683,2049
1004,ORD01004,2024-08-20,South,Customer_205,Office Supplies,Paper Pack,4,463,1852
1005,ORD01005,2023-12-17,South,Customer_477,Furniture,Table,3,998,2994
1006,ORD01006,2023-05-10,East,Customer_402,Furniture,Table,2,854,1708
1007,ORD01007,2024-04-04,North,Customer_309,Electronics,Monitor,2,648,1296
1008,ORD01008,2023-12-30,East,Customer_404,Electronics,Mouse,5,308,1540
1009,ORD01009,2023-01-15,South,Customer_160,Office Supplies,Pen,3,991,2973
1010,ORD01010,2023-03-27,East,Customer_234,Furniture,Chair,3,759,2277
1011,ORD01011,2024-07-20,West,Customer_427,Furniture,Desk,9,806,7254
1012,ORD01012,2023-04-29,West,Customer_190,Electronics,Mouse,3,864,2592
1013,ORD01013,2024-12-18,West,Customer_292,Furniture,Chair,9,262,2358
1014,ORD01014,2023-08-31,South,Customer_308,Furniture,Chair,5,86,430
1015,ORD01015,2024-10-18,South,Customer_295,Electronics,Laptop,7,187,1309
1016,ORD01016,2024-04-05,West,Customer_345,Office Supplies,Stapler,6,823,4938
1017,ORD01017,2023-07-30,East,Customer_103,Office Supplies,Paper Pack,10,146,1460
1018,ORD01018,2024-06-19,North,Customer_112,Furniture,Chair,6,354,2124
1019,ORD01019,2024-07-28,South,Customer_158,Electronics,Keyboard,10,813,8130
1020,ORD01020,2023-03-10,West,Customer_181,Office Supplies,Notebook,3,798,2394
1021,ORD01021,2024-02-08,North,Customer_133,Furniture,Desk,5,818,4090
1022,ORD01022,2024-08-21,North,Customer_248,Furniture,Chair,1,424,424
1023,ORD01023,2024-01-12,East,Customer_293,Electronics,Keyboard,4,657,2628
1024,ORD01024,2023-06-17,West,Customer_495,Furniture,Desk,10,645,6450
1025,ORD01025,2024-02-16,West,Customer_86,Electronics,Laptop,2,652,1304
1026,ORD01026,2024-10-27,North,Customer_280,Furniture,Cupboard,10,527,5270
1027,ORD01027,2023-12-02,North,Customer_28,Electronics,Laptop,3,364,1092
1028,ORD01028,2023-11-24,North,Customer_173,Electronics,Keyboard,3,117,351
1029,ORD01029,2023-03-28,West,Customer_391,Office Supplies,Pen,10,594,5940
1030,ORD01030,2023-10-15,North,Customer_208,Office Supplies,Notebook,3,697,2091
1031,ORD01031,2024-10-26,East,Customer_88,Office Supplies,Paper Pack,5,619,3095
1032,ORD01032,2023-04-08,North,Customer_366,Office Supplies,Stapler,10,928,9280
1033,ORD01033,2023-08-28,West,Customer_95,Furniture,Chair,2,812,1624
1034,ORD01034,2024-03-09,South,Customer_47,Electronics,Laptop,8,382,3056
1035,ORD01035,2024-09-14,South,Customer_474,Electronics,Monitor,1,189,189
1036,ORD01036,2024-04-27,South,Customer_97,Furniture,Desk,10,942,9420
1037,ORD01037,2024-05-25,West,Customer_382,Office Supplies,Stapler,1,967,967
1038,ORD01038,2023-05-04,North,Customer_429,Electronics,Monitor,2,33,66
1039,ORD01039,2024-09-12,East,Customer_184,Furniture,Cupboard,8,909,7272
1040,ORD01040,2024-10-13,South,Customer_277,Furniture,Chair,3,862,2586
